"ID","Study","Site","Reference","Latitude","Longitude","Study_year","Country","Biogeographic_realm","Past_disturbance","Disturbance_type","Forest_conversion","Restoration_activity","Land_use","Time_disturbed","Time_restored","Plants","Invertebrates","Birds","Herpetofauna","Mammals","Cover","Density","Biomass","Height","Litter","Ecological_metric","Restored_area","Degraded","Reference area","RR"
2676,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness",70,"-",155,"-0.794929875"
2640,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,1,0,0,0,0,"structure","63,5","-","75,7","-0.175738255"
2641,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,1,0,0,0,0,"structure","59,8","-","75,7","-0.235772499"
2643,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,1,0,0,0,0,"structure","56,1","-","75,7","-0.299642348"
2642,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,1,0,0,0,0,"structure","53,2","-","75,7","-0.352719764"
2652,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,0,0,0,1,"structure",46,"-","29,4","0.447646722"
2653,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,0,0,0,1,"structure","42,7","-","29,4","0.373204246"
2673,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"abundance",40,"-",157,"-1.367366351"
2677,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness",40,"-",155,"-1.354545663"
2682,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","35,4","-","67,3","-0.642448417"
2654,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,0,0,1,"structure","32,7","-","29,4","0.106380404"
2655,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,0,0,1,"structure","32,4","-","29,4","0.097163748"
2686,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","31,6","-","59,8","-0.63784854"
2683,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","28,5","-","67,3","-0.859256149"
2649,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,0,1,0,0,"structure","24,9","-","76,5","-1.122422937"
2680,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness","23,1","-","67,3","-1.069327619"
2687,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","21,2","-","59,8","-1.037004479"
2648,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,0,1,0,0,"structure","19,6","-","76,5","-1.361761175"
2681,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness","17,5","-","67,3","-1.346959356"
2645,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,0,0,1,0,"structure","17,4","-","21,6","-0.216223108"
2650,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,1,0,0,"structure","16,8","-","76,5","-1.515911854"
2684,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness",16,"-","59,8","-1.318416939"
2691,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","14,6","-","21,5","-0.387031406"
2651,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,1,0,0,"structure","13,9","-","76,5","-1.705401901"
2644,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,0,0,1,0,"structure","11,7","-","21,6","-0.613104473"
2690,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","11,6","-","21,5","-0.617047837"
2688,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness","11,4","-","21,5","-0.63443958"
2689,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness","11,4","-","21,5","-0.63443958"
2647,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,0,1,0,"structure","10,6","-","21,6","-0.711839314"
2646,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,0,0,1,0,"structure","10,4","-","21,6","-0.730887509"
2685,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness","9,8","-","59,8","-1.808623275"
2694,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","7,4","-","9,9","-0.291054757"
2692,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness","6,1","-","9,9","-0.484245986"
2693,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness","5,6","-","9,9","-0.569768159"
2695,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"richness","5,3","-","9,9","-0.624827937"
2658,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","3,47","-","5,47","-0.455124022"
2659,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","3,06","-","5,47","-0.5808637"
2662,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","2,93","-","5,04","-0.542403659"
2663,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","2,66","-","5,04","-0.639079959"
2656,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,1,0,0,0,"structure","1,55","-","5,47","-1.261023686"
2657,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,1,0,0,0,"structure","1,32","-","5,47","-1.42164688"
2696,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"diversity","1,2","-","1,35","-0.117783036"
2660,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,1,0,0,0,"structure","1,19","-","5,04","-1.443452775"
2698,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"diversity","1,17","-","1,35","-0.143100844"
2661,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,1,0,0,0,"structure","1,04","-","5,04","-1.578185369"
2699,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"diversity","0,93","-","1,35","-0.372675285"
2697,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"diversity","0,92","-","1,35","-0.383486201"
2670,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","0,82","-","0,48","0.535518236"
2708,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"similarity","0,68","-",1,"-0.385662481"
2711,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"similarity","0,67","-",1,"-0.400477567"
2710,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"similarity","0,63","-",1,"-0.46203546"
2702,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"diversity","0,58","-","0,81","-0.334006144"
2700,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"diversity","0,55","-","0,81","-0.387115969"
2666,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","0,54","-","0,43","0.227783931"
2703,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"diversity","0,52","-","0,81","-0.443205436"
2707,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"similarity","0,51","-",1,"-0.673344553"
2706,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,1,0,0,0,0,0,0,0,0,0,"similarity","0,5","-",1,"-0.693147181"
2701,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"diversity","0,49","-","0,81","-0.502628857"
2668,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,1,0,0,0,"structure","0,43","-","0,48","-0.110000895"
2704,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"similarity","0,4","-",1,"-0.916290732"
2671,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","0,4","-","0,48","-0.182321557"
2667,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",10,0,0,0,0,0,0,1,0,0,0,"structure","0,4","-","0,43","-0.072320662"
2709,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"similarity","0,37","-",1,"-0.994252273"
2664,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",11,0,0,0,0,0,0,1,0,0,0,"structure","0,36","-","0,43","-0.177681177"
2669,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,1,0,0,0,"structure","0,34","-","0,48","-0.344840486"
2665,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,0,0,0,0,0,0,1,0,0,0,"structure","0,28","-","0,43","-0.428995606"
2705,138,83,"Parrotta_&_Knowles_1999",-1,"-56,45",1986,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-",9,1,0,0,0,0,0,0,0,0,0,"similarity","0,16","-",1,"-1.832581464"
4281,242,71,"Parrotta_&_Knowles_2001","-1,667","-56,45",1995,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness","101,5","-",158,"-0.442536235"
4282,242,71,"Parrotta_&_Knowles_2001","-1,667","-56,45",1995,"Brazil","Neotropic","open","-","secondary_forest","active_plantation","-","-","9,5",1,0,0,0,0,0,0,0,0,0,"richness",76,"-",158,"-0.731861693"
4286,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance",222,"-",358,"-0.477855605"
4285,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,1,0,0,0,0,0,0,0,"abundance",211,"-",338,"-0.471187762"
4291,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","21,3","-","1,8","2.470920408"
4293,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","21,3","-","1,8","2.470920408"
4309,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,1,0,0,0,0,"structure",18,"-",40,"-0.798507696"
4290,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"richness","12,3","-","14,3","-0.150660275"
4305,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",1,0,0,0,0,0,0,0,0,0,"abundance",12,"-","7,6","0.456758402"
4304,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,0,0,1,0,0,"structure","11,6","-",36,"-1.13251384"
4284,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"richness",11,"-",11,0
4302,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"richness","10,5","-","11,5","-0.090971778"
4289,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,1,0,0,0,0,0,0,0,"abundance","10,2","-","18,5","-0.595383012"
4283,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,1,0,0,0,0,0,0,0,"richness",9,"-",11,"-0.200670695"
4297,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","8,57","-","6,69","0.247653858"
4307,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,1,0,0,0,0,"structure","8,5","-","2,5","1.223775432"
4306,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,0,0,0,1,0,"structure",7,"-",23,"-1.189584067"
4303,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,0,0,1,0,0,"structure","3,5","-","7,3","-0.73511138"
4288,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"diversity","2,43","-","2,15","0.122423415"
4292,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","1,95","-","2,47","-0.236388778"
4287,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,1,0,0,0,0,0,0,0,"diversity","1,91","-","2,18","-0.132221635"
4300,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","1,41","-","1,81","-0.249737141"
4294,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","1,09","-","1,29","-0.168464522"
4298,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","1,06","-","0,42","0.925769476"
4308,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,0,0,0,1,0,0,"structure",1,"-","5,2","-1.648658626"
4299,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance",1,"-","0,36","1.021651248"
4295,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","0,8","-","2,02","-0.926241063"
4301,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","0,46","-","0,94","-0.714653386"
4296,243,85,"Parry_et_al_2007","-0,975","-52,5",2004,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","15,5",0,0,0,0,1,0,0,0,0,0,"abundance","0,25","-","0,65","-0.955511445"
4326,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",37,0,0,0,0,0,0,1,0,0,0,"structure",9512,"-","4048,2","0.854281822"
4325,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",25,0,0,0,0,0,0,1,0,0,0,"structure","8644,8","-","4048,2","0.758685646"
4327,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",52,0,0,0,0,0,0,1,0,0,0,"structure","6618,3","-","4048,2","0.491566202"
4324,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",13,0,0,0,0,0,0,1,0,0,0,"structure","6299,5","-","4048,2","0.442197927"
4329,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","plantation","-","secondary_forest","passive","-","-",30,0,0,0,0,0,0,1,0,0,0,"structure","6154,4","-","4048,2","0.418894935"
4328,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",77,0,0,0,0,0,0,1,0,0,0,"structure","5398,4","-","4048,2","0.287830275"
4323,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",4,0,0,0,0,0,0,1,0,0,0,"structure","2714,9","-","4048,2","-0.399517218"
4322,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","plantation","-","secondary_forest","passive","-","-",30,0,0,0,0,0,0,0,1,0,0,"structure","41,77","-","39,83","0.047557981"
4321,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",77,0,0,0,0,0,0,0,1,0,0,"structure","37,07","-","39,83","-0.07181238"
4320,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",52,0,0,0,0,0,0,0,1,0,0,"structure","35,23","-","39,83","-0.122722405"
4313,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",37,1,0,0,0,0,0,0,0,0,0,"richness",33,"-",20,"0.500775288"
4318,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",25,0,0,0,0,0,0,0,1,0,0,"structure","30,62","-","39,83","-0.262967007"
4312,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-","27,5",1,0,0,0,0,0,0,0,0,0,"richness",30,"-",20,"0.405465108"
4314,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",52,1,0,0,0,0,0,0,0,0,0,"richness",30,"-",20,"0.405465108"
4319,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",37,0,0,0,0,0,0,0,1,0,0,"structure","28,94","-","39,83","-0.319395676"
4333,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",37,1,0,0,0,0,0,0,0,0,0,"richness","28,11","-","25,77","0.08691436"
4315,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",77,1,0,0,0,0,0,0,0,0,0,"richness",27,"-",20,"0.300104592"
4334,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",52,1,0,0,0,0,0,0,0,0,0,"richness","25,76","-","25,77","-0.000388123"
4335,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",77,1,0,0,0,0,0,0,0,0,0,"richness","24,28","-","25,77","-0.059558058"
4317,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",13,0,0,0,0,0,0,0,1,0,0,"structure","23,31","-","39,83","-0.535737944"
4311,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",13,1,0,0,0,0,0,0,0,0,0,"richness",23,"-",20,"0.139761942"
4332,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",25,1,0,0,0,0,0,0,0,0,0,"richness","21,96","-","25,77","-0.159988408"
4310,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",4,1,0,0,0,0,0,0,0,0,0,"richness",20,"-",20,0
4336,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","plantation","-","secondary_forest","passive","-","-",30,1,0,0,0,0,0,0,0,0,0,"richness","18,81","-","25,77","-0.314822381"
4331,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",13,1,0,0,0,0,0,0,0,0,0,"richness","14,66","-","25,77","-0.564088328"
4316,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",4,0,0,0,0,0,0,0,1,0,0,"structure","6,75","-","39,83","-1.775077892"
4330,244,156,"Pascarella_et_al_2000",18,"-66,1",1996,"Puerto_Rico","Neotropic","pasture","-","secondary_forest","passive","-","-",4,1,0,0,0,0,0,0,0,0,0,"richness","6,15","-","25,77","-1.432758943"
